FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
dwarf2out.c,dwarf2out_notice_stack_adjust-0,"set(['18', '12', '14', '52'])","set(['18', '12', '14', '52'])",set([]),set([]),subset
dwarf2out.c,dwarf2out_notice_stack_adjust-1,set(['52']),set(['52']),set([]),set([]),subset
dwarf2out.c,build_abbrev_table-5,"set(['47', '44', '15', '29'])",set(['29']),"set(['47', '44', '15'])",set([]),subset
dwarf2out.c,simple_type_size_in_bits-0,set(['7']),set(['7']),set([]),set([]),subset
dwarf2out.c,dwarf2out_imported_module_or_decl-1,"set(['24', '23'])",set(['23']),set(['24']),set([]),subset
dwarf2out.c,local_scope_p-1,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,gt_pch_nx_VEC_die_arg_entry_gc-0,"set(['2', '16'])",set(['2']),set(['16']),set([]),subset
dwarf2out.c,VEC_constructor_elt_base_iterate-0,set(['4']),set(['4']),set([]),set([]),subset
dwarf2out.c,convert_cfa_to_fb_loc_list-2,"set(['19', '8', '12', '15'])","set(['19', '8', '12', '15'])",set([]),set([]),subset
dwarf2out.c,gen_enumeration_type_die-4,set(['24']),set(['24']),set([]),set([]),subset
dwarf2out.c,output_comp_unit-0,set(['9']),set(['9']),set([]),set([]),subset
dwarf2out.c,gt_ggc_ma_ranges_by_label-0,"set(['12', '2'])",set(['2']),set(['12']),set([]),subset
dwarf2out.c,dwarf2out_direct_call-0,set(['2']),set(['2']),set([]),set([]),subset
dwarf2out.c,template_parameter_pack_die-0,set(['5']),set(['5']),set([]),set([]),subset
dwarf2out.c,insert_int-2,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,insert_int-0,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,insert_int-1,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,gt_pch_p_20VEC_pubname_entry_gc-0,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,dwarf_attr_name-0,set(['111']),set(['111']),set([]),set([]),subset
dwarf2out.c,VEC_pubname_entry_base_iterate-0,set(['4']),set(['4']),set([]),set([]),subset
dwarf2out.c,prune_unused_types-2,"set(['13', '45', '5', '53'])","set(['13', '45', '5', '53'])",set([]),set([]),subset
dwarf2out.c,gt_pch_na_line_info_table-0,"set(['2', '6'])",set(['2']),set(['6']),set([]),subset
dwarf2out.c,local_scope_p-0,set(['8']),set(['8']),set([]),set([]),subset
dwarf2out.c,resolve_addr-2,"set(['1', '17', '7', '29'])","set(['17', '7'])","set(['1', '29'])",set([]),subset
dwarf2out.c,resolve_addr-1,"set(['37', '34'])","set(['37', '34'])",set([]),set([]),subset
dwarf2out.c,resolve_addr-0,"set(['1', '27', '20', '29', '23'])","set(['1', '27', '20', '29', '23'])",set([]),set([]),subset
dwarf2out.c,new_reg_loc_descr-0,set(['3']),set(['3']),set([]),set([]),subset
dwarf2out.c,lookup_filename-1,set(['7']),set(['7']),set([]),set([]),subset
dwarf2out.c,prune_unused_types_prune-1,"set(['22', '7', '6'])","set(['7', '6'])",set(['22']),set([]),subset
dwarf2out.c,prune_unused_types_prune-0,"set(['18', '22', '6'])","set(['18', '22'])",set(['6']),set([]),subset
dwarf2out.c,dwarf2out_do_cfi_startproc-1,"set(['11', '4'])",set(['11']),set(['4']),set([]),subset
dwarf2out.c,dwarf2out_do_cfi_startproc-0,"set(['11', '10', '3', '4'])","set(['11', '10', '3'])",set(['4']),set([]),subset
dwarf2out.c,move_linkage_attr-1,set(['10']),set(['10']),set([]),set([]),subset
dwarf2out.c,move_linkage_attr-0,"set(['10', '20', '18'])",set(['18']),"set(['10', '20'])",set([]),subset
dwarf2out.c,force_type_die-0,set(['5']),set(['5']),set([]),set([]),subset
dwarf2out.c,descr_info_loc-2,"set(['33', '27', '22', '34'])",set(['22']),"set(['33', '27', '34'])",set([]),subset
dwarf2out.c,attr_checksum_ordered-2,"set(['24', '10', '47', '14', '16'])",set(['10']),"set(['24', '47', '14', '16'])",set([]),subset
dwarf2out.c,descr_info_loc-0,set(['34']),set(['34']),set([]),set([]),subset
dwarf2out.c,descr_info_loc-1,set(['34']),set(['34']),set([]),set([]),subset
dwarf2out.c,same_die_p-3,"set(['38', '37', '29'])","set(['38', '37', '29'])",set([]),set([]),subset
dwarf2out.c,same_attr_p-0,set(['5']),set(['5']),set([]),set([]),subset
dwarf2out.c,copy_decls_walk-4,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,copy_decls_walk-1,"set(['1', '19', '21', '22'])",set(['19']),"set(['1', '21', '22'])",set([]),subset
dwarf2out.c,copy_decls_walk-0,"set(['15', '21', '22', '19', '18', '1'])",set(['15']),"set(['19', '18', '1', '21', '22'])",set([]),subset
dwarf2out.c,output_cfa_loc-0,set(['3']),set(['3']),set([]),set([]),subset
dwarf2out.c,copy_decls_walk-2,"set(['1', '18', '21', '22', '19'])",set(['18']),"set(['1', '19', '21', '22'])",set([]),subset
dwarf2out.c,concat_loc_descriptor-0,set(['6']),set(['6']),set([]),set([]),subset
dwarf2out.c,gt_ggc_mx_VEC_vcall_entry_gc-0,"set(['8', '4'])",set(['4']),set(['8']),set([]),subset
dwarf2out.c,gen_array_type_die-4,"set(['32', '38', '41'])","set(['32', '38'])",set(['41']),set([]),subset
dwarf2out.c,gen_array_type_die-3,set(['41']),set(['41']),set([]),set([]),subset
dwarf2out.c,gen_array_type_die-2,"set(['21', '22', '41'])","set(['21', '22'])",set(['41']),set([]),subset
dwarf2out.c,gen_array_type_die-1,set(['41']),set(['41']),set([]),set([]),subset
dwarf2out.c,gen_array_type_die-0,"set(['25', '41'])","set(['25', '41'])",set([]),set([]),subset
dwarf2out.c,loc_list_from_tree-0,"set(['215', '213', '40', '99', '180', '218', '71', '174'])","set(['215', '213', '40', '99', '180', '218', '71'])",set(['174']),set([]),subset
dwarf2out.c,loc_list_from_tree-1,"set(['33', '180', '169', '40', '218'])","set(['33', '180', '169', '40', '218'])",set([]),set([]),subset
dwarf2out.c,loc_list_from_tree-2,"set(['218', '69', '180', '71', '53'])",set(['53']),"set(['69', '180', '71', '218'])",set([]),subset
dwarf2out.c,loc_list_from_tree-3,"set(['180', '218', '40'])","set(['180', '218', '40'])",set([]),set([]),subset
dwarf2out.c,loc_list_from_tree-4,"set(['99', '93', '180', '218'])","set(['99', '93', '180', '218'])",set([]),set([]),subset
dwarf2out.c,loc_list_from_tree-5,"set(['11', '13', '12', '113', '112', '180', '40', '99', '117', '63', '64', '193', '71', '67', '69', '218'])","set(['11', '13', '12', '113', '112', '180', '40', '99', '117', '63', '64', '193', '71', '67', '69', '218'])",set([]),set([]),subset
dwarf2out.c,loc_list_from_tree-6,"set(['215', '213', '156', '208', '218', '180', '165'])","set(['215', '213', '156', '208', '218', '180', '165'])",set([]),set([]),subset
dwarf2out.c,loc_list_from_tree-7,"set(['215', '213', '40', '99', '180', '218', '71', '174'])","set(['215', '213', '40', '99', '180', '218', '71', '174'])",set([]),set([]),subset
dwarf2out.c,loc_list_from_tree-8,"set(['180', '218', '40'])",set(['40']),"set(['180', '218'])",set([]),subset
dwarf2out.c,loc_list_from_tree-9,"set(['33', '180', '218', '40'])",set(['33']),"set(['180', '40', '218'])",set([]),subset
dwarf2out.c,output_cfis-5,"set(['1', '95', '93', '42', '23'])","set(['1', '95', '93', '42', '23'])",set([]),set([]),subset
dwarf2out.c,collect_checksum_attributes-0,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,VEC_die_arg_entry_base_iterate-0,set(['4']),set(['4']),set([]),set([]),subset
dwarf2out.c,gt_pch_n_P10die_struct4htab-0,"set(['3', '12', '13'])",set(['3']),"set(['13', '12'])",set([]),subset
dwarf2out.c,gen_formal_parameter_pack_die-0,set(['6']),set(['6']),set([]),set([]),subset
dwarf2out.c,compute_barrier_args_size_1-1,set(['32']),set(['32']),set([]),set([]),subset
dwarf2out.c,compute_barrier_args_size_1-0,"set(['30', '29'])",set(['29']),set(['30']),set([]),subset
dwarf2out.c,compute_barrier_args_size_1-3,"set(['11', '25', '15', '14', '16', '30', '28', '29', '8', '21'])","set(['11', '25', '15', '14', '16', '30', '28', '29', '8', '21'])",set([]),set([]),subset
dwarf2out.c,compute_barrier_args_size_1-2,"set(['15', '14', '16', '30', '28', '29', '8', '21'])","set(['8', '30', '21'])","set(['28', '15', '14', '29', '16'])",set([]),subset
dwarf2out.c,gen_variable_die-5,"set(['62', '111', '53'])","set(['62', '111', '53'])",set([]),set([]),subset
dwarf2out.c,gen_variable_die-4,"set(['89', '111'])",set(['89']),set(['111']),set([]),subset
dwarf2out.c,gen_variable_die-3,"set(['39', '111', '53'])",set(['39']),"set(['111', '53'])",set([]),subset
dwarf2out.c,gen_variable_die-2,"set(['25', '39', '38', '53', '34', '111'])","set(['39', '38', '53', '34'])","set(['25', '111'])",set([]),subset
dwarf2out.c,gen_variable_die-1,set(['11']),set(['11']),set([]),set([]),subset
dwarf2out.c,gen_variable_die-0,"set(['111', '53'])","set(['111', '53'])",set([]),set([]),subset
dwarf2out.c,size_of_dcall_table-2,"set(['1', '15'])","set(['1', '15'])",set([]),set([]),subset
dwarf2out.c,concat_loc_descriptor-1,set(['6']),set(['6']),set([]),set([]),subset
dwarf2out.c,dwarf2out_var_location-0,set(['19']),set(['19']),set([]),set([]),subset
dwarf2out.c,dwarf2out_frame_debug-1,set(['68']),set(['68']),set([]),set([]),subset
dwarf2out.c,gt_pch_pa_line_info_table-0,"set(['8', '2'])",set(['2']),set(['8']),set([]),subset
dwarf2out.c,dwarf2out_finish-4,"set(['38', '21', '48', '49', '47', '37', '50'])","set(['38', '37'])","set(['50', '47', '21', '48', '49'])",set([]),subset
dwarf2out.c,dwarf2out_decl-0,set(['45']),set(['45']),set([]),set([]),subset
dwarf2out.c,dwarf2out_decl-1,"set(['24', '14', '44', '45', '42', '7'])","set(['24', '14', '44', '45', '42', '7'])",set([]),set([]),subset
dwarf2out.c,check_duplicate_cu-0,set(['9']),set(['9']),set([]),set([]),subset
dwarf2out.c,output_die-3,set(['4']),set(['4']),set([]),set([]),subset
dwarf2out.c,output_die-2,"set(['75', '56', '51', '4', '50'])",set(['50']),"set(['75', '56', '51', '4'])",set([]),subset
dwarf2out.c,output_die-1,"set(['83', '80'])","set(['83', '80'])",set([]),set([]),subset
dwarf2out.c,output_die-0,"set(['75', '4', '70'])",set(['70']),"set(['75', '4'])",set([]),subset
dwarf2out.c,output_die-7,"set(['75', '4', '21'])",set(['21']),"set(['75', '4'])",set([]),subset
dwarf2out.c,output_die-6,"set(['75', '4', '21'])",set(['21']),"set(['75', '4'])",set([]),subset
dwarf2out.c,output_die-5,"set(['75', '4', '22'])",set(['22']),"set(['75', '4'])",set([]),subset
dwarf2out.c,output_die-4,"set(['75', '4', '22'])",set(['22']),"set(['75', '4'])",set([]),subset
dwarf2out.c,attr_checksum-1,"set(['24', '25', '15'])",set(['15']),"set(['24', '25'])",set([]),subset
dwarf2out.c,attr_checksum-0,set(['25']),set(['25']),set([]),set([]),subset
dwarf2out.c,add_cfi-0,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,build_abbrev_table-3,"set(['54', '57'])","set(['54', '57'])",set([]),set([]),subset
dwarf2out.c,gen_typedef_die-1,set(['16']),set(['16']),set([]),set([]),subset
dwarf2out.c,copy_declaration_context-1,"set(['3', '22'])",set(['3']),set(['22']),set([]),subset
dwarf2out.c,loc_descriptor_from_tree-1,set(['5']),set(['5']),set([]),set([]),subset
dwarf2out.c,gen_struct_or_union_type_die-3,"set(['29', '48'])","set(['29', '48'])",set([]),set([]),subset
dwarf2out.c,gen_struct_or_union_type_die-2,"set(['18', '48'])","set(['18', '48'])",set([]),set([]),subset
dwarf2out.c,gen_struct_or_union_type_die-1,{},{},set([]),set([]),subset
dwarf2out.c,gen_struct_or_union_type_die-0,set(['48']),set(['48']),set([]),set([]),subset
dwarf2out.c,gen_struct_or_union_type_die-4,set(['48']),set(['48']),set([]),set([]),subset
dwarf2out.c,append_entry_to_tmpl_value_parm_die_table-0,set(['6']),set(['6']),set([]),set([]),subset
dwarf2out.c,gt_pch_nx_VEC_dcall_entry_gc-0,"set(['2', '16'])",set(['2']),set(['16']),set([]),subset
dwarf2out.c,loc_descriptor_from_tree-0,set(['5']),set(['5']),set([]),set([]),subset
dwarf2out.c,secname_for_decl-0,"set(['11', '13', '12'])","set(['11', '13', '12'])",set([]),set([]),subset
dwarf2out.c,insert_float-1,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,insert_float-0,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,die_checksum_ordered-0,"set(['98', '108'])","set(['98', '108'])",set([]),set([]),subset
dwarf2out.c,check_duplicate_cu-2,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,check_duplicate_cu-3,"set(['1', '9'])","set(['1', '9'])",set([]),set([]),subset
dwarf2out.c,convert_cfa_to_fb_loc_list-0,"set(['8', '15'])","set(['8', '15'])",set([]),set([]),subset
dwarf2out.c,check_duplicate_cu-1,set(['9']),set(['9']),set([]),set([]),subset
dwarf2out.c,checksum_sleb128-0,set(['1']),set(['1']),set([]),set([]),subset
dwarf2out.c,decls_for_scope-1,"set(['19', '23'])",set(['19']),set(['23']),set([]),subset
dwarf2out.c,address_of_int_loc_descriptor-2,"set(['24', '25', '13', '27', '15', '14', '16', '31', '26'])","set(['24', '25', '13', '27', '15', '14', '16', '26'])",set(['31']),set([]),subset
dwarf2out.c,address_of_int_loc_descriptor-1,set(['31']),set(['31']),set([]),set([]),subset
dwarf2out.c,address_of_int_loc_descriptor-0,set(['31']),set(['31']),set([]),set([]),subset
dwarf2out.c,decls_for_scope-2,"set(['7', '23'])",set(['7']),set(['23']),set([]),subset
dwarf2out.c,decls_for_scope-3,"set(['3', '23'])",set(['3']),set(['23']),set([]),subset
dwarf2out.c,decls_for_scope-0,set(['23']),set(['23']),set([]),set([]),subset
dwarf2out.c,gen_member_die-2,"set(['23', '16'])","set(['23', '16'])",set([]),set([]),subset
dwarf2out.c,gen_member_die-1,"set(['30', '23', '16'])","set(['30', '23'])",set(['16']),set([]),subset
dwarf2out.c,gen_member_die-0,"set(['2', '15'])",set(['2']),set(['15']),set([]),subset
combine-stack-adj.c,stack_memref_p-1,set(['9']),set(['9']),set([]),set([]),subset
combine-stack-adj.c,stack_memref_p-0,set(['9']),set(['9']),set([]),set([]),subset
combine-stack-adj.c,combine_stack_adjustments-0,set(['1']),set(['1']),set([]),set([]),subset
combine-stack-adj.c,single_set_for_csa-0,"set(['26', '30', '17'])",set(['30']),"set(['26', '17'])",set([]),subset
combine-stack-adj.c,single_set_for_csa-1,"set(['26', '30', '17'])","set(['26', '30'])",set(['17']),set([]),subset
combine-stack-adj.c,single_set_for_csa-2,"set(['30', '17'])",set(['17']),set(['30']),set([]),subset
combine-stack-adj.c,single_set_for_csa-3,set(['30']),set(['30']),set([]),set([]),subset
combine-stack-adj.c,free_csa_reflist-0,set(['1']),set(['1']),set([]),set([]),subset
combine-stack-adj.c,record_stack_refs-1,set(['15']),set(['15']),set([]),set([]),subset
combine-stack-adj.c,record_stack_refs-0,set(['15']),set(['15']),set([]),set([]),subset
combine-stack-adj.c,combine_stack_adjustments_for_block-5,set(['1']),set(['1']),set([]),set([]),subset
combine-stack-adj.c,combine_stack_adjustments_for_block-4,set(['1']),set(['1']),set([]),set([]),subset
combine-stack-adj.c,combine_stack_adjustments_for_block-3,"set(['33', '54', '56', '1', '67', '68'])","set(['33', '54', '56', '1', '67', '68'])",set([]),set([]),subset
combine-stack-adj.c,combine_stack_adjustments_for_block-2,"set(['33', '54', '56', '1', '67', '68'])","set(['33', '54', '56', '1', '67', '68'])",set([]),set([]),subset
combine-stack-adj.c,combine_stack_adjustments_for_block-1,"set(['33', '54', '56', '1', '67', '68'])","set(['33', '54', '56', '1', '67', '68'])",set([]),set([]),subset
combine-stack-adj.c,combine_stack_adjustments_for_block-0,"set(['1', '33', '56', '68', '54'])","set(['33', '54'])","set(['1', '68', '56'])",set([]),subset
combine-stack-adj.c,adjust_frame_related_expr-2,"set(['24', '18', '28'])","set(['24', '18', '28'])",set([]),set([]),subset
combine-stack-adj.c,adjust_frame_related_expr-1,"set(['24', '18', '28'])","set(['18', '28'])",set(['24']),set([]),subset
combine-stack-adj.c,adjust_frame_related_expr-0,"set(['24', '18', '28', '14'])",set(['14']),"set(['24', '18', '28'])",set([]),subset
combine-stack-adj.c,try_apply_stack_adjustment-0,set(['20']),set(['20']),set([]),set([]),subset
combine-stack-adj.c,try_apply_stack_adjustment-1,set(['20']),set(['20']),set([]),set([]),subset
combine-stack-adj.c,try_apply_stack_adjustment-2,"set(['11', '10', '4'])","set(['11', '10'])",set(['4']),set([]),subset
combine-stack-adj.c,try_apply_stack_adjustment-3,"set(['20', '15', '4'])","set(['20', '15', '4'])",set([]),set([]),subset
lto-section-in.c,lto_delete_in_decl_state-0,set(['1']),set(['1']),set([]),set([]),subset
lto-section-in.c,lto_free_section_data-0,set(['6']),set(['6']),set([]),set([]),subset
lto-section-in.c,lto_get_section_data-0,set(['5']),set(['5']),set([]),set([]),subset
lto-section-in.c,lto_get_section_data-1,set(['5']),set(['5']),set([]),set([]),subset
lto-section-in.c,lto_input_sleb128-0,set(['1']),set(['1']),set([]),set([]),subset
lto-section-in.c,lto_input_sleb128-1,"set(['1', '6'])","set(['1', '6'])",set([]),set([]),subset
lto-section-in.c,lto_input_uleb128-0,set(['1']),set(['1']),set([]),set([]),subset
lto-section-in.c,lto_input_uleb128-1,set(['1']),set(['1']),set([]),set([]),subset
lto-section-in.c,lto_create_simple_input_block-0,set(['6']),set(['6']),set([]),set([]),subset
lto-section-in.c,lto_create_simple_input_block-1,set(['6']),set(['6']),set([]),set([]),subset
lto-section-in.c,lto_get_decl_name_mapping-0,set(['3']),set(['3']),set([]),set([]),subset
lto-section-in.c,lto_get_decl_name_mapping-1,set(['3']),set(['3']),set([]),set([]),subset
lto-section-in.c,lto_input_widest_uint_uleb128-0,set(['1']),set(['1']),set([]),set([]),subset
lto-section-in.c,lto_input_widest_uint_uleb128-1,set(['1']),set(['1']),set([]),set([]),subset
reload.c,find_reloads-50,"set(['155', '955', '131', '122', '123', '328', '502', '529'])","set(['328', '155'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,find_reloads_subreg_address-4,"set(['39', '58', '55', '57', '35', '41', '60', '61', '62'])","set(['39', '35'])","set(['58', '55', '57', '41', '60', '61', '62'])",set([]),subset
reload.c,find_reloads-39,"set(['155', '955', '131', '122', '123', '328', '502', '529'])",set(['328']),"set(['155', '955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,find_reloads-38,"set(['155', '955', '131', '122', '123', '328', '502', '529', '162'])","set(['328', '155', '162'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,find_equiv_reg-21,"set(['200', '202', '199', '190', '193', '184', '350', '174'])","set(['200', '193', '199', '190', '184'])","set(['174', '202', '350'])",set([]),subset
reload.c,find_equiv_reg-20,"set(['139', '350'])",set(['139']),set(['350']),set([]),subset
reload.c,find_equiv_reg-23,"set(['171', '157', '350'])",set(['157']),"set(['171', '350'])",set([]),subset
reload.c,find_equiv_reg-22,"set(['350', '34'])","set(['350', '34'])",set([]),set([]),subset
reload.c,find_equiv_reg-25,"set(['34', '108', '109', '111', '350', '86', '97'])","set(['108', '109', '86', '97'])","set(['350', '111', '34'])",set([]),subset
reload.c,find_equiv_reg-24,"set(['153', '155', '157', '311', '310', '314', '111', '252', '235', '251', '256', '171', '174', '349', '346', '340', '341', '343', '329', '348', '284', '308', '200', '202', '300', '301', '303', '304', '109', '169', '164', '166', '15', '33', '32', '31', '34', '350'])","set(['153', '155', '157', '311', '310', '314', '111', '252', '235', '251', '256', '171', '174', '349', '346', '340', '341', '343', '329', '348', '284', '308', '200', '202', '300', '301', '303', '304', '109', '169', '164', '166', '15', '34', '350'])","set(['33', '32', '31'])",set([]),subset
reload.c,find_reloads-37,"set(['955', '122', '123', '126', '502', '529'])",set(['126']),"set(['502', '122', '123', '955', '529'])",set([]),subset
reload.c,find_equiv_reg-26,"set(['147', '155', '350'])",set(['147']),"set(['155', '350'])",set([]),subset
reload.c,decompose-3,"set(['24', '26', '20', '21', '22', '33', '32', '44', '37', '36', '63', '64'])","set(['24', '26', '20', '21', '22', '33', '32', '44', '37', '36'])","set(['63', '64'])",set([]),subset
reload.c,decompose-2,"set(['24', '20', '21', '22', '33', '32', '44', '37', '36', '40', '63', '64'])","set(['24', '20', '21', '22', '33', '32', '44', '37', '36', '40'])","set(['63', '64'])",set([]),subset
reload.c,decompose-1,"set(['64', '44', '63', '15'])","set(['64', '44', '63', '15'])",set([]),set([]),subset
reload.c,decompose-0,"set(['44', '63', '64'])","set(['44', '64'])",set(['63']),set([]),subset
reload.c,decompose-4,"set(['64', '44', '63', '15'])","set(['44', '15'])","set(['63', '64'])",set([]),subset
reload.c,find_reloads_toplev-2,"set(['62', '59', '58', '52'])","set(['59', '58', '52'])",set(['62']),set([]),subset
reload.c,subst_reloads-1,set(['1']),set(['1']),set([]),set([]),subset
reload.c,find_reloads_subreg_address-1,"set(['58', '55', '57', '60', '61', '62'])","set(['58', '55', '57', '60', '61', '62'])",set([]),set([]),subset
reload.c,find_replacement-1,"set(['1', '27', '29', '17', '30'])","set(['27', '29', '17', '30'])",set(['1']),set([]),subset
reload.c,find_replacement-0,"set(['1', '27', '29', '17', '30'])","set(['27', '29', '17', '30'])",set(['1']),set([]),subset
reload.c,find_reloads-32,"set(['569', '563', '955', '588', '567'])","set(['569', '567'])","set(['563', '955', '588'])",set([]),subset
reload.c,reload_adjust_reg_for_mode-0,set(['3']),set(['3']),set([]),set([]),subset
reload.c,find_reloads_address_1-8,"set(['128', '249', '125'])","set(['128', '125'])",set(['249']),set([]),subset
reload.c,find_reloads_subreg_address-2,"set(['61', '62', '5'])","set(['61', '62', '5'])",set([]),set([]),subset
reload.c,find_reloads-28,"set(['563', '955', '588', '567'])",set(['567']),"set(['563', '955', '588'])",set([]),subset
reload.c,find_reloads-29,"set(['569', '563', '955', '588'])",set(['569']),"set(['563', '955', '588'])",set([]),subset
reload.c,scratch_reload_class-2,set(['8']),set(['8']),set([]),set([]),subset
reload.c,scratch_reload_class-0,set(['14']),set(['14']),set([]),set([]),subset
reload.c,scratch_reload_class-1,set(['14']),set(['14']),set([]),set([]),subset
reload.c,find_reloads-40,"set(['155', '154', '316', '315', '131', '237', '254', '955', '322', '320', '327', '280', '328', '502', '284', '303', '122', '123', '243', '227', '269', '529', '299', '294'])","set(['155', '154', '303', '316', '315', '328', '322', '320', '294', '243', '299', '227', '280', '269', '237', '284', '254', '327'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,secondary_reload_class-0,set(['4']),set(['4']),set([]),set([]),subset
reload.c,secondary_reload_class-1,set(['4']),set(['4']),set([]),set([]),subset
reload.c,secondary_reload_class-2,{},{},set([]),set([]),subset
reload.c,find_reloads-25,"set(['882', '856', '878', '57', '955', '122', '123', '113', '502', '529'])","set(['882', '856', '878', '955', '122', '123', '113', '502', '529'])",set(['57']),set([]),subset
reload.c,find_reloads-22,"set(['955', '122', '123', '502', '529', '500', '501'])","set(['955', '122', '123', '502', '529', '500', '501'])",set([]),set([]),subset
reload.c,find_reloads-23,"set(['155', '955', '131', '122', '123', '328', '502', '529'])","set(['131', '155', '328'])","set(['502', '122', '123', '955', '529'])",set([]),subset
reload.c,find_reloads-20,"set(['599', '611', '955', '662', '661', '736'])",set(['611']),"set(['599', '955', '662', '661', '736'])",set([]),subset
reload.c,find_reloads-21,"set(['587', '579', '955', '563', '577', '588'])","set(['579', '577'])","set(['587', '563', '955', '588'])",set([]),subset
reload.c,find_reloads_address_1-0,"set(['206', '218', '121', '123', '239', '242', '128', '90', '237', '249', '240'])","set(['128', '90', '249', '239', '206'])","set(['218', '121', '123', '240', '242', '237'])",set([]),subset
reload.c,find_replacement-3,"set(['1', '30', '17', '7'])","set(['17', '7'])","set(['1', '30'])",set([]),subset
reload.c,immune_p-1,set(['27']),set(['27']),set([]),set([]),subset
reload.c,immune_p-0,set(['27']),set(['27']),set([]),set([]),subset
reload.c,find_reloads_toplev-1,"set(['62', '51', '49'])","set(['62', '49'])",set(['51']),set([]),subset
reload.c,find_replacement-2,set(['1']),set(['1']),set([]),set([]),subset
reload.c,find_reloads_toplev-0,"set(['62', '51', '49'])",set(['62']),"set(['51', '49'])",set([]),subset
reload.c,find_reloads-41,"set(['155', '209', '955', '131', '122', '123', '328', '502', '529'])","set(['209', '328', '155'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,find_reloads_address_1-3,"set(['165', '166', '249'])",set(['165']),"set(['166', '249'])",set([]),subset
reload.c,find_reloads_toplev-3,"set(['17', '49', '19', '18', '51', '52', '62', '37'])","set(['62', '52'])","set(['17', '49', '19', '18', '51', '37'])",set([]),subset
reload.c,remove_address_replacements-1,"set(['1', '8'])","set(['1', '8'])",set([]),set([]),subset
reload.c,remove_address_replacements-0,"set(['11', '8'])","set(['11', '8'])",set([]),set([]),subset
reload.c,remove_address_replacements-2,"set(['1', '5'])","set(['1', '5'])",set([]),set([]),subset
reload.c,refers_to_regno_for_reload_p-3,"set(['3', '67'])","set(['3', '67'])",set([]),set([]),subset
reload.c,refers_to_regno_for_reload_p-2,"set(['43', '61', '3', '63', '64', '67'])","set(['61', '67'])","set(['3', '63', '64', '43'])",set([]),subset
reload.c,refers_to_regno_for_reload_p-1,"set(['54', '43', '3', '63', '64', '67'])",set(['54']),"set(['3', '63', '64', '43', '67'])",set([]),subset
reload.c,refers_to_regno_for_reload_p-0,"set(['43', '61', '3', '63', '64', '67'])",set(['67']),"set(['61', '3', '63', '64', '43'])",set([]),subset
reload.c,alternative_allows_const_pool_ref-1,set(['17']),set(['17']),set([]),set([]),subset
reload.c,alternative_allows_const_pool_ref-0,set(['17']),set(['17']),set([]),set([]),subset
reload.c,alternative_allows_const_pool_ref-3,set(['1']),set(['1']),set([]),set([]),subset
reload.c,refers_to_regno_for_reload_p-4,"set(['3', '43', '67'])",set(['43']),"set(['3', '67'])",set([]),subset
reload.c,find_dummy_reload-8,"set(['5', '71'])","set(['5', '71'])",set([]),set([]),subset
reload.c,find_dummy_reload-9,"set(['11', '71'])","set(['11', '71'])",set([]),set([]),subset
reload.c,refers_to_mem_for_reload_p-2,"set(['15', '7'])",set(['7']),set(['15']),set([]),subset
reload.c,find_reloads-31,"set(['563', '955', '588', '567'])",set(['567']),"set(['563', '955', '588'])",set([]),subset
reload.c,copy_replacements_1-2,set(['10']),set(['10']),set([]),set([]),subset
reload.c,find_dummy_reload-0,set(['71']),set(['71']),set([]),set([]),subset
reload.c,find_dummy_reload-1,"set(['55', '69', '71', '70'])",set(['55']),"set(['69', '71', '70'])",set([]),subset
reload.c,find_dummy_reload-2,"set(['24', '71', '36', '35'])",set(['24']),"set(['35', '36', '71'])",set([]),subset
reload.c,find_dummy_reload-3,set(['71']),set(['71']),set([]),set([]),subset
reload.c,find_dummy_reload-4,"set(['33', '70', '36', '35', '34', '71', '67', '68', '69'])","set(['33', '70', '36', '35', '34', '71', '67', '68', '69'])",set([]),set([]),subset
reload.c,find_dummy_reload-5,"set(['9', '5', '71'])","set(['9', '5', '71'])",set([]),set([]),subset
reload.c,find_dummy_reload-6,"set(['11', '15', '71'])","set(['11', '15', '71'])",set([]),set([]),subset
reload.c,find_dummy_reload-7,"set(['18', '71'])","set(['18', '71'])",set([]),set([]),subset
reload.c,earlyclobber_operand_p-2,set(['1']),set(['1']),set([]),set([]),subset
reload.c,df_lr_get_bb_info-0,set(['3']),set(['3']),set([]),set([]),subset
